H,h,target,v
0.0953512685,-0.1621390597,1.8608885139,0.1894921153
0.0962862308,-0.1356523549,1.893369102,0.1977902999
0.0972303213,-0.1106946326,1.9258113291,0.206111154
0.0981837738,-0.0871386348,1.958202491,0.214447362
0.0991468151,-0.0648708517,1.9905308256,0.2227919418
0.1001196647,-0.0437897146,2.0227854672,0.2311382383
0.1011025345,-0.0238040654,2.0549564032,0.2394799164
0.1020956286,-0.0048318565,2.087034435,0.2478109548
0.1030991429,0.0132009606,2.1190111397,0.2561256385
0.1041132652,0.0303613872,2.1508788345,0.2644185519
0.1051381751,0.046710197,2.1826305427,0.2726845713
0.1061740436,0.0623026438,2.2142599603,0.2809188578
0.1072210337,0.0771890753,2.2457614252,0.2891168496
0.1082792998,0.0914154663,2.2771298856,0.2972742542
0.1093489879,0.1050238844,2.3083608709,0.3053870411
0.1104302357,0.1180528969,2.3394504627,0.3134514334
0.1115231729,0.1305379282,2.3703952668,0.3214639004
0.1126279208,0.1425115746,2.4011923856,0.3294211493
0.1137445927,0.1540038812,2.4318393919,0.3373201177
0.1148732942,0.1650425877,2.4623343031,0.345157965
0.1160141229,0.1756533458,2.4926755559,0.3529320649
0.1171671691,0.1858599125,2.5228619819,0.3606399975
0.1183325154,0.1956843227,2.5528927843,0.3682795411
0.1195102373,0.2051470424,2.5827675147,0.3758486645
0.1207004031,0.2142671069,2.612486051,0.3833455194
0.1219030746,0.2230622438,2.6420485758,0.3907684324
0.1231183065,0.2315489836,2.6714555562,0.3981158978
