H,Omega_m0,a_av,a_av_tt,target
0.101060763,0.4184822549,0.6265984655,0.000961455,1.7680064115
0.102052504,0.4184822549,0.6194690265,0.0009223641,1.8000449465
0.1030511133,0.4184822549,0.6125,0.0008821246,1.8321413584
0.1040567573,0.4184822549,0.6056860321,0.0008407307,1.8642856948
0.1050695979,0.4184822549,0.5990220049,0.0007981778,1.8964685191
0.1060897932,0.4184822549,0.592503023,0.0007544623,1.9286808904
0.1071174965,0.4184822549,0.5861244019,0.000709582,1.9609143454
0.1081528568,0.4184822549,0.5798816568,0.0006635354,1.993160881
0.1091960184,0.4184822549,0.5737704918,0.0006163221,2.0254129377
0.1102471207,0.4184822549,0.5677867903,0.0005679425,2.0576633844
0.1113062987,0.4184822549,0.5619266055,0.0005183977,2.0899055039
0.1123736822,0.4184822549,0.5561861521,0.0004676895,2.1221329778
0.1134493966,0.4184822549,0.5505617978,0.0004158204,2.1543398735
0.1145335619,0.4184822549,0.5450500556,0.0003627934,2.1865206305
0.1156262937,0.4184822549,0.5396475771,0.000308612,2.2186700473
0.1167277025,0.4184822549,0.534351145,0.0002532804,2.250783269
0.1178378942,0.4184822549,0.5291576674,0.0001968029,2.2828557743
0.1189569696,0.4184822549,0.5240641711,0.0001391844,2.3148833641
0.1200850251,0.4184822549,0.5190677966,8.04302e-05,2.3468621487
0.1212221521,0.4184822549,0.5141657922,2.05458e-05,2.3787885369
0.1223684376,0.4184822549,0.5093555094,-4.04631e-05,2.4106592236
0.1235239639,0.4184822549,0.5046343975,-0.0001025904,2.4424711793
0.1246888087,0.4184822549,0.5,-0.0001658298,2.4742216385
0.0761893557,0.4264957428,0.9090909091,0.0017148197,1.0022927025
0.0770500656,0.4264957428,0.8941605839,0.0016898466,1.0255906391
0.0779144586,0.4264957428,0.8797127469,0.0016661716,1.0497982535
0.0787823402,0.4264957428,0.8657243816,0.001643387,1.0748079331
0.0796535987,0.4264957428,0.852173913,0.001621167,1.1005318823
0.080528187,0.4264957428,0.8390410959,0.001599247,1.1268969985
0.0814061092,0.4264957428,0.826306914,0.0015774089,1.1538413104
0.0822874103,0.4264957428,0.8139534884,0.0015554713,1.181311442
0.0831721684,0.4264957428,0.8019639935,0.0015332813,1.2092607705
0.0840604878,0.4264957428,0.7903225806,0.0015107092,1.2376480635
0.0849524946,0.4264957428,0.7790143084,0.001487644,1.2664364555
0.0858483322,0.4264957428,0.7680250784,0.0014639902,1.2955926689
0.0867481577,0.4264957428,0.7573415765,0.001439665,1.3250864124
0.0876521395,0.4264957428,0.7469512195,0.0014145967,1.3548899132
0.0885604548,0.4264957428,0.7368421053,0.0013887225,1.3849775478
0.0894732876,0.4264957428,0.7270029674,0.0013619875,1.4153255489
0.090390827,0.4264957428,0.7174231332,0.0013343438,1.4459117707
0.0913132658,0.4264957428,0.7080924855,0.001305749,1.4767154989
0.0922407992,0.4264957428,0.6990014265,0.0012761661,1.507717296
0.0931736239,0.4264957428,0.6901408451,0.0012455625,1.5388988748
0.0941119368,0.4264957428,0.6815020862,0.0012139099,1.5702429932
0.0950559348,0.4264957428,0.6730769231,0.0011811831,1.6017333668
0.0960058136,0.4264957428,0.6648575305,0.0011473603,1.6333545958
0.0969617673,0.4264957428,0.6568364611,0.0011124228,1.6650921028
0.0979239875,0.4264957428,0.6490066225,0.0010763539,1.6969320795
0.0988926637,0.4264957428,0.6413612565,0.0010391398,1.7288614413
0.0998679818,0.4264957428,0.6338939198,0.0010007684,1.7608677876
0.1008501245,0.4264957428,0.6265984655,0.0009612298,1.7929393666
0.1018392708,0.4264957428,0.6194690265,0.0009205155,1.8250650447
0.1028355957,0.4264957428,0.6125,0.0008786188,1.8572342787
0.1038392697,0.4264957428,0.6056860321,0.0008355345,1.8894370904
0.1048504591,0.4264957428,0.5990220049,0.0007912586,1.9216640443
0.1058693256,0.4264957428,0.592503023,0.0007457883,1.9539062259
0.1068960259,0.4264957428,0.5861244019,0.0006991219,1.9861552221
0.1079307121,0.4264957428,0.5798816568,0.0006512588,2.0184031027
0.1089735311,0.4264957428,0.5737704918,0.0006021991,2.0506424032
0.1100246248,0.4264957428,0.5677867903,0.000551944,2.0828661075
0.1110841301,0.4264957428,0.5619266055,0.0005004954,2.1150676321
0.1121521788,0.4264957428,0.5561861521,0.0004478557,2.1472408108
0.1132288973,0.4264957428,0.5505617978,0.0003940281,2.1793798795
0.114314407,0.4264957428,0.5450500556,0.0003390165,2.2114794618
0.1154088242,0.4264957428,0.5396475771,0.0002828251,2.2435345546
0.1165122599,0.4264957428,0.534351145,0.0002254587,2.2755405147
0.1176248202,0.4264957428,0.5291576674,0.0001669223,2.3074930446
0.1187466058,0.4264957428,0.5240641711,0.0001072217,2.3393881797
0.1198777128,0.4264957428,0.5190677966,4.63627e-05,2.3712222752
0.121018232,0.4264957428,0.5141657922,-1.56485e-05,2.402991993
0.1221682496,0.4264957428,0.5093555094,-7.88054e-05,2.4346942898
0.1233278467,0.4264957428,0.5046343975,-0.0001431014,2.4663264042
0.1244970998,0.4264957428,0.5,-0.0002085294,2.4978858451
0.0761413521,0.4345943884,0.9090909091,0.0017455655,1.0207255708
0.0769936424,0.4345943884,0.8941605839,0.0017197681,1.0443384151
0.0778497365,0.4345943884,0.8797127469,0.001695269,1.0688660507
0.078709444,0.4345943884,0.8657243816,0.0016716528,1.0941983978
0.0795726587,0.4345943884,0.852173913,0.0016485876,1.1202455919
0.0804393401,0.4345943884,0.8390410959,0.0016258037,1.1469327622
0.0813094997,0.4345943884,0.826306914,0.0016030791,1.1741964013
0.0821831904,0.4345943884,0.8139534884,0.001580229,1.2019817818
0.0830604986,0.4345943884,0.8019639935,0.0015570979,1.2302410793
0.0839415374,0.4345943884,0.7903225806,0.0015335539,1.2589319847
0.0848264416,0.4345943884,0.7790143084,0.0015094842,1.2880166618
0.0857153636,0.4345943884,0.7680250784,0.0014847917,1.3174609534
0.0866084695,0.4345943884,0.7573415765,0.0014593927,1.3472337696
0.087505937,0.4345943884,0.7469512195,0.0014332142,1.377306611
0.0884079519,0.4345943884,0.7368421053,0.001406193,1.4076531928
0.0893147072,0.4345943884,0.7270029674,0.0013782736,1.4382491469
0.0902264007,0.4345943884,0.7174231332,0.0013494075,1.4690717819
0.0911432336,0.4345943884,0.7080924855,0.0013195524,1.5000998903
0.0920654095,0.4345943884,0.6990014265,0.001288671,1.5313135907
0.0929931329,0.4345943884,0.6901408451,0.0012567307,1.5626941982
0.0939266089,0.4345943884,0.6815020862,0.0012237033,1.5942241177
0.0948660416,0.4345943884,0.6730769231,0.0011895638,1.6258867539
0.0958116339,0.4345943884,0.6648575305,0.0011542909,1.6576664366
0.0967635868,0.4345943884,0.6568364611,0.0011178658,1.6895483568
0.0977220986,0.4345943884,0.6490066225,0.0010802726,1.7215185118
0.0986873647,0.4345943884,0.6413612565,0.0010414978,1.7535636585
0.0996595771,0.4345943884,0.6338939198,0.0010015299,1.7856712716
0.100638924,0.4345943884,0.6265984655,0.0009603593,1.8178295077
0.1016255894,0.4345943884,0.6194690265,0.0009179785,1.850027173
0.102619753,0.4345943884,0.6125,0.0008743813,1.8822536939
0.10362159,0.4345943884,0.6056860321,0.000829563,1.9144990906
0.1046312705,0.4345943884,0.5990220049,0.0007835205,1.9467539531
0.1056489599,0.4345943884,0.592503023,0.0007362515,1.9790094183
0.1066748182,0.4345943884,0.5861244019,0.0006877552,2.0112571492
0.1077090005,0.4345943884,0.5798816568,0.0006380316,2.0434893147
0.1087516562,0.4345943884,0.5737704918,0.0005870818,2.075698571
0.1098029296,0.4345943884,0.5677867903,0.0005349075,2.1078780435
0.1108629594,0.4345943884,0.5619266055,0.0004815115,2.1400213094
0.1119318788,0.4345943884,0.5561861521,0.0004268969,2.1721223809
0.1130098155,0.4345943884,0.5505617978,0.0003710678,2.2041756889
0.114096892,0.4345943884,0.5450500556,0.0003140287,2.2361760674
0.1151932249,0.4345943884,0.5396475771,0.0002557846,2.2681187376
0.1162989255,0.4345943884,0.534351145,0.0001963411,2.2999992934
0.1174141,0.4345943884,0.5291576674,0.000135704,2.3318136864
0.1185388488,0.4345943884,0.5240641711,7.38796e-05,2.3635582112
0.1196732672,0.4345943884,0.5190677966,1.08746e-05,2.3952294918
0.1208174454,0.4345943884,0.5141657922,-5.3304e-05,2.4268244674
0.1219714683,0.4345943884,0.5093555094,-0.0001186493,2.4583403786
0.1231354157,0.4345943884,0.5046343975,-0.0001851537,2.4897747548
0.1243093628,0.4345943884,0.5,-0.0002528097,2.5211254005
0.0760928565,0.4427795316,0.9090909091,0.0017765735,1.0393334861
0.0769366449,0.4427795316,0.8941605839,0.0017499299,1.0632598876
0.0777843608,0.4427795316,0.8797127469,0.0017245842,1.0881057976
0.0786358187,0.4427795316,0.8657243816,0.0017001128,1.1137586308
0.0794909183,0.4427795316,0.852173913,0.0016761777,1.1401264221
0.0803496259,0.4427795316,0.8390410959,0.0016525041,1.1671325049
0.0812119607,0.4427795316,0.826306914,0.0016288662,1.1947118127
0.0820779841,0.4427795316,0.8139534884,0.0016050757,1.2228082471
0.0829477912,0.4427795316,0.8019639935,0.0015809745,1.2513727661
0.083821504,0.4427795316,0.7903225806,0.0015564285,1.2803619707
0.0846992666,0.4427795316,0.7790143084,0.001531323,1.3097370431
0.0855812407,0.4427795316,0.7680250784,0.0015055597,1.3394629394
0.086467602,0.4427795316,0.7573415765,0.0014790535,1.3695077657
0.0873585371,0.4427795316,0.7469512195,0.0014517308,1.3998422934
0.0882542414,0.4427795316,0.7368421053,0.0014235273,1.4304395765
0.089154917,0.4427795316,0.7270029674,0.0013943873,1.4612746475
0.0900607704,0.4427795316,0.7174231332,0.0013642618,1.4923242743
0.0909720119,0.4427795316,0.7080924855,0.0013331084,1.5235667625
0.0918888533,0.4427795316,0.6990014265,0.0013008897,1.5549817952
0.0928115077,0.4427795316,0.6901408451,0.0012675733,1.5865503005
0.0937401878,0.4427795316,0.6815020862,0.001233131,1.6182543424
0.0946751056,0.4427795316,0.6730769231,0.0011975381,1.6500770288
0.0956164712,0.4427795316,0.6648575305,0.0011607735,1.6820024352
0.0965644926,0.4427795316,0.6568364611,0.0011228189,1.7140155382
0.0975193749,0.4427795316,0.6490066225,0.001083659,1.7461021597
0.0984813196,0.4427795316,0.6413612565,0.0010432806,1.7782489181
0.0994505247,0.4427795316,0.6338939198,0.0010016729,1.810443185
0.1004271838,0.4427795316,0.6265984655,0.000958827,1.8426730482
0.1014114862,0.4427795316,0.6194690265,0.0009147359,1.874927277
0.1024036163,0.4427795316,0.6125,0.000869394,1.9071952921
0.1034037535,0.4427795316,0.6056860321,0.0008227976,1.9394671374
0.1044120721,0.4427795316,0.5990220049,0.0007749441,1.9717334542
0.105428741,0.4427795316,0.592503023,0.0007258321,2.0039854575
0.1064539234,0.4427795316,0.5861244019,0.0006754616,2.0362149131
0.1074877772,0.4427795316,0.5798816568,0.0006238333,2.0684141162
0.1085304542,0.4427795316,0.5737704918,0.0005709491,2.1005758717
0.1095821009,0.4427795316,0.5677867903,0.0005168116,2.1326934737
0.1106428575,0.4427795316,0.5619266055,0.0004614242,2.1647606876
0.1117128588,0.4427795316,0.5561861521,0.0004047911,2.1967717316
0.1127922335,0.4427795316,0.5505617978,0.0003469171,2.2287212589
0.1138811046,0.4427795316,0.5450500556,0.0002878073,2.2606043407
0.114979589,0.4427795316,0.5396475771,0.0002274677,2.2924164494
0.1160877984,0.4427795316,0.534351145,0.0001659046,2.3241534423
0.1172058382,0.4427795316,0.5291576674,0.0001031247,2.3558115455
0.1183338087,0.4427795316,0.5240641711,3.9135e-05,2.3873873383
0.1194718041,0.4427795316,0.5190677966,-2.60572e-05,2.4188777379
0.1206199134,0.4427795316,0.5141657922,-9.24441e-05,2.4502799841
0.1217782203,0.4427795316,0.5093555094,-0.0001600179,2.4815916252
0.122946803,0.4427795316,0.5046343975,-0.0002287705,2.5128105033
0.1241257345,0.4427795316,0.5,-0.0002986936,2.5439347401
0.0760438616,0.4510525404,0.9090909091,0.001807847,1.058118901
0.0768790643,0.4510525404,0.8941605839,0.001780335,1.0823574161
0.0777183219,0.4510525404,0.8797127469,0.0017541192,1.1075197469
0.0785614537,0.4510525404,0.8657243816,0.0017287684,1.1334907646
0.0794083657,0.4510525404,0.852173913,0.0017039381,1.1601763708
0.0802590318,0.4510525404,0.8390410959,0.0016793485,1.1874980758
0.0811134792,0.4510525404,0.826306914,0.0016547697,1.2153892309
0.081971778,0.4510525404,0.8139534884,0.0016300102,1.2437923471
0.0828340323,0.4510525404,0.8019639935,0.0016049092,1.2726571488
0.0837003737,0.4510525404,0.7903225806,0.0015793303,1.301939134
0.0845709559,0.4510525404,0.7790143084,0.0015531572,1.3315984941
0.0854459502,0.4510525404,0.7680250784,0.00152629,1.3615992906
0.086325542,0.4510525404,0.7573415765,0.0014986426,1.3919088218
0.0872099276,0.4510525404,0.7469512195,0.0014701404,1.4224971279
0.0880993121,0.4510525404,0.7368421053,0.0014407186,1.4533366021
0.0889939068,0.4510525404,0.7270029674,0.001410321,1.4844016811
0.0898939277,0.4510525404,0.7174231332,0.0013788983,1.5156685972
0.0907995937,0.4510525404,0.7080924855,0.0013464078,1.547115177
0.0917111258,0.4510525404,0.6990014265,0.0013128124,1.5787206775
0.0926287453,0.4510525404,0.6901408451,0.0012780795,1.6104656519
0.0935526731,0.4510525404,0.6815020862,0.0012421813,1.6423318369
0.094483129,0.4510525404,0.6730769231,0.0012050933,1.6743020596
0.0954203307,0.4510525404,0.6648575305,0.0011667948,1.7063601579
0.0963644933,0.4510525404,0.6568364611,0.0011272682,1.7384909133
0.0973158283,0.4510525404,0.6490066225,0.0010864983,1.7706799926
0.0982745439,0.4510525404,0.6413612565,0.0010444728,1.8029138974
0.0992408439,0.4510525404,0.6338939198,0.0010011813,1.8351799196
0.1002149275,0.4510525404,0.6265984655,0.0009566158,1.8674661018
0.1011969891,0.4510525404,0.6194690265,0.0009107698,1.8997612019
0.1021872178,0.4510525404,0.6125,0.0008636387,1.9320546608
0.1031857973,0.4510525404,0.6056860321,0.0008152194,1.9643365728
0.1041929059,0.4510525404,0.5990220049,0.00076551,1.9965976582
0.1052087158,0.4510525404,0.592503023,0.0007145102,2.0288292376
0.1062333934,0.4510525404,0.5861244019,0.0006622206,2.0610232081
0.1072670993,0.4510525404,0.5798816568,0.0006086428,2.0931720198
0.1083099876,0.4510525404,0.5737704918,0.0005537796,2.1252686545
0.1093622066,0.4510525404,0.5677867903,0.0004976344,2.157306604
0.1104238982,0.4510525404,0.5619266055,0.0004402114,2.1892798507
0.1114951982,0.4510525404,0.5561861521,0.0003815158,2.2211828468
0.1125762361,0.4510525404,0.5505617978,0.000321553,2.2530104961
0.1136671352,0.4510525404,0.5450500556,0.0002603293,2.2847581349
0.1147680129,0.4510525404,0.5396475771,0.0001978512,2.316421514
0.1158789803,0.4510525404,0.534351145,0.000134126,2.347996781
0.1170001425,0.4510525404,0.5291576674,6.91611e-05,2.3794804627
0.1181315986,0.4510525404,0.5240641711,2.9643e-06,2.4108694484
0.119273442,0.4510525404,0.5190677966,-6.44563e-05,2.4421609735
0.1204257603,0.4510525404,0.5141657922,-0.0001330921,2.4733526026
0.1215886352,0.4510525404,0.5093555094,-0.0002029346,2.5044422146
0.1227621432,0.4510525404,0.5046343975,-0.000273975,2.5354279866
0.1239463551,0.4510525404,0.5,-0.0003462043,2.566308379
0.0759943595,0.4594148111,0.9090909091,0.0018393891,1.0770843136
0.0768208917,0.4594148111,0.8941605839,0.0018109858,1.1016334016
0.0776516095,0.4594148111,0.8797127469,0.0017838762,1.1271101893
0.0784863378,0.4594148111,0.8657243816,0.0017576211,1.1533969651
0.0793249891,0.4594148111,0.852173913,0.0017318696,1.1803974649
0.0801675452,0.4594148111,0.8390410959,0.001706337,1.208031348
0.0810140419,0.4594148111,0.826306914,0.0016807892,1.2362303602
0.0818645582,0.4594148111,0.8139534884,0.0016550314,1.2649356029
0.0827192079,0.4594148111,0.8019639935,0.0016289,1.2940955509
0.0835781325,0.4594148111,0.7903225806,0.0016022566,1.323664587
0.0844414955,0.4594148111,0.7790143084,0.0015749831,1.3536019018
0.0853094783,0.4594148111,0.7680250784,0.0015469782,1.3838706566
0.0861822765,0.4594148111,0.7573415765,0.0015181546,1.4144373375
0.0870600963,0.4594148111,0.7469512195,0.0014884371,1.445271253
0.0879431527,0.4594148111,0.7368421053,0.0014577601,1.4763441371
0.0888316668,0.4594148111,0.7270029674,0.0014260669,1.5076298351
0.0897258639,0.4594148111,0.7174231332,0.0013933082,1.5391040499
0.0906259725,0.4594148111,0.7080924855,0.0013594412,1.5707441379
0.0915322223,0.4594148111,0.6990014265,0.0013244285,1.6025289419
0.0924448434,0.4594148111,0.6901408451,0.0012882381,1.6344386526
0.093364065,0.4594148111,0.6815020862,0.0012508421,1.6664546953
0.094290115,0.4594148111,0.6730769231,0.0012122166,1.6985596327
0.0952232185,0.4594148111,0.6648575305,0.0011723413,1.7307370845
0.0961635979,0.4594148111,0.6568364611,0.001131199,1.7629716574
0.0971114716,0.4594148111,0.6490066225,0.0010887752,1.7952488852
0.0980670542,0.4594148111,0.6413612565,0.0010450582,1.827555176
0.0990305553,0.4594148111,0.6338939198,0.0010000383,1.8598777666
0.1000021799,0.4594148111,0.6265984655,0.0009537082,1.8922046803
0.1009821272,0.4594148111,0.6194690265,0.0009060622,1.9245246903
0.1019705912,0.4594148111,0.6125,0.0008570966,1.9568272852
0.1029677599,0.4594148111,0.6056860321,0.0008068089,1.9891026381
0.1039738152,0.4594148111,0.5990220049,0.0007551983,2.0213415768
0.1049889328,0.4594148111,0.592503023,0.0007022652,2.0535355572
0.1060132821,0.4594148111,0.5861244019,0.0006480112,2.0856766369
0.1070470261,0.4594148111,0.5798816568,0.0005924387,2.1177574509
0.1080903212,0.4594148111,0.5737704918,0.0005355514,2.1497711877
0.1091433172,0.4594148111,0.5677867903,0.0004773536,2.1817115667
0.1102061574,0.4594148111,0.5619266055,0.0004178506,2.2135728164
0.1112789785,0.4594148111,0.5561861521,0.0003570481,2.245349653
0.1123619106,0.4594148111,0.5505617978,0.0002949527,2.2770372595
0.1134550773,0.4594148111,0.5450500556,0.0002315714,2.308631266
0.1145585955,0.4594148111,0.5396475771,0.0001669117,2.3401277295
0.115672576,0.4594148111,0.534351145,0.0001009816,2.3715231152
0.1167971231,0.4594148111,0.5291576674,3.37894e-05,2.4028142775
0.1179323348,0.4594148111,0.5240641711,-3.46562e-05,2.4339984414
0.1190783029,0.4594148111,0.5190677966,-0.0001043462,2.4650731854
0.1202351132,0.4594148111,0.5141657922,-0.0001752716,2.4960364233
0.1214028457,0.4594148111,0.5093555094,-0.000247423,2.5268863876
0.1225815744,0.4594148111,0.5046343975,-0.0003207907,2.5576216128
0.1237713676,0.4594148111,0.5,-0.0003953651,2.5882409193
0.0759443425,0.4678677695,0.9090909091,0.0018712032,1.0962322677
0.0767621181,0.4678677695,0.8941605839,0.0018418851,1.1210902876
0.0775842137,0.4678677695,0.8797127469,0.0018138573,1.1468794537
0.0784104598,0.4678677695,0.8657243816,0.0017866724,1.1734794323
0.0792407764,0.4678677695,0.852173913,0.0017599732,1.2007917602
0.0800751532,0.4678677695,0.8390410959,0.0017334698,1.2287342181
0.0809136351,0.4678677695,0.826306914,0.0017069239,1.2572369231
0.0817563108,0.4678677695,0.8139534884,0.0016801377,1.2862395477
0.0826033039,0.4678677695,0.8019639935,0.0016529447,1.3156893017
0.083454766,0.4678677695,0.7903225806,0.0016252044,1.3455394406
0.0843108712,0.4678677695,0.7790143084,0.0015967969,1.3757481455
0.0851718114,0.4678677695,0.7680250784,0.0015676196,1.4062776715
0.0860377923,0.4678677695,0.7573415765,0.0015375842,1.43709369
0.0869090308,0.4678677695,0.7469512195,0.0015066145,1.4681647775
0.087785752,0.4678677695,0.7368421053,0.0014746445,1.499462012
0.0886681868,0.4678677695,0.7270029674,0.0014416171,1.530958652
0.0895565708,0.4678677695,0.7174231332,0.0014074828,1.5626298794
0.0904511416,0.4678677695,0.7080924855,0.0013721986,1.5944525909
0.0913521383,0.4678677695,0.6990014265,0.0013357276,1.6264052267
0.0922597998,0.4678677695,0.6901408451,0.0012980375,1.6584676307
0.093174364,0.4678677695,0.6815020862,0.0012591011,1.6906209328
0.0940960668,0.4678677695,0.6730769231,0.0012188948,1.7228474506
0.0950251411,0.4678677695,0.6648575305,0.0011773988,1.7551306058
0.0959618165,0.4678677695,0.6568364611,0.0011345965,1.7874548525
0.0969063185,0.4678677695,0.6490066225,0.0010904741,1.8198056151
0.0978588679,0.4678677695,0.6413612565,0.0010450204,1.8521692335
0.0988196806,0.4678677695,0.6338939198,0.0009982267,1.8845329154
0.0997889668,0.4678677695,0.6265984655,0.0009500864,1.9168846924
0.1007669311,0.4678677695,0.6194690265,0.0009005946,1.9492133812
0.1017537719,0.4678677695,0.6125,0.0008497485,1.9815085474
0.1027496815,0.4678677695,0.6056860321,0.0007975465,2.0137604724
0.1037548454,0.4678677695,0.5990220049,0.0007439887,2.0459601223
0.1047694427,0.4678677695,0.592503023,0.0006890763,2.0780991186
0.1057936455,0.4678677695,0.5861244019,0.000632812,2.1101697106
0.1068276192,0.4678677695,0.5798816568,0.0005751991,2.1421647489
0.107871522,0.4678677695,0.5737704918,0.0005162423,2.1740776599
0.1089255053,0.4678677695,0.5677867903,0.0004559468,2.2059024214
0.1099897136,0.4678677695,0.5619266055,0.0003943187,2.2376335388
0.1110642841,0.4678677695,0.5561861521,0.0003313648,2.2692660221
0.1121493473,0.4678677695,0.5505617978,0.0002670926,2.3007953638
0.1132450265,0.4678677695,0.5450500556,0.00020151,2.3322175166
0.1143514386,0.4678677695,0.5396475771,0.0001346254,2.3635288724
0.1154686932,0.4678677695,0.534351145,6.64477e-05,2.3947262419
0.1165968935,0.4678677695,0.5291576674,-3.014e-06,2.4258068337
0.1177361362,0.4678677695,0.5240641711,-7.37502e-05,2.4567682351
0.1188865112,0.4678677695,0.5190677966,-0.0001457511,2.4876083927
0.1200481024,0.4678677695,0.5141657922,-0.0002190066,2.5183255936
0.1212209874,0.4678677695,0.5093555094,-0.0002935068,2.5489184473
0.1224052375,0.4678677695,0.5046343975,-0.0003692412,2.5793858677
0.1236009183,0.4678677695,0.5,-0.0004461995,2.6097270563
0.0758938025,0.4764128712,0.9090909091,0.0019032926,1.1155653543
0.0767027341,0.4764128712,0.8941605839,0.0018730357,1.1407305609
0.0775161238,0.4764128712,0.8797127469,0.0018440646,1.1668299082
0.0783338082,0.4764128712,0.8657243816,0.0018159238,1.1937404005
0.079155715,0.4764128712,0.852173913,0.0017882495,1.2213613418
0.0799818426,0.4764128712,0.8390410959,0.0017607468,1.2496086067
0.0808122452,0.4764128712,0.826306914,0.0017331733,1.27841066
0.0816470216,0.4764128712,0.8139534884,0.0017053278,1.3077057263
0.0824863057,0.4764128712,0.8019639935,0.0016770411,1.3374397355
0.0833302598,0.4764128712,0.7903225806,0.0016481707,1.3675648039
0.0841790688,0.4764128712,0.7790143084,0.0016185948,1.3980380953
0.0850329353,0.4764128712,0.7680250784,0.0015882096,1.4288209531
0.0858920761,0.4764128712,0.7573415765,0.0015569257,1.4598782325
0.0867567186,0.4764128712,0.7469512195,0.0015246662,1.4911777788
0.0876270984,0.4764128712,0.7368421053,0.0014913645,1.5226900176
0.0885034571,0.4764128712,0.7270029674,0.0014569633,1.5543876277
0.0893860399,0.4764128712,0.7174231332,0.0014214128,1.5862452791
0.0902750946,0.4764128712,0.7080924855,0.0013846702,1.6182394198
0.0911708696,0.4764128712,0.6990014265,0.0013466985,1.6503481023
0.0920736129,0.4764128712,0.6901408451,0.001307466,1.6825508394
0.0929835712,0.4764128712,0.6815020862,0.0012669456,1.7148284843
0.0939009885,0.4764128712,0.6730769231,0.0012251143,1.7471631296
0.0948261057,0.4764128712,0.6648575305,0.001181953,1.7795380214
0.0957591599,0.4764128712,0.6568364611,0.0011374455,1.8119374849
0.0967003834,0.4764128712,0.6490066225,0.0010915788,1.8443468607
0.0976500037,0.4764128712,0.6413612565,0.0010443427,1.8767524472
0.0986082424,0.4764128712,0.6338939198,0.000995729,1.909141451
0.0995753156,0.4764128712,0.6265984655,0.0009457321,1.9415019412
0.1005514327,0.4764128712,0.6194690265,0.000894348,1.973822808
0.1015367967,0.4764128712,0.6125,0.0008415748,2.0060937246
0.102531604,0.4764128712,0.6056860321,0.0007874119,2.0383051123
0.1035360438,0.4764128712,0.5990220049,0.0007318602,2.0704481069
0.104550298,0.4764128712,0.592503023,0.0006749222,2.102514528
0.1055745416,0.4764128712,0.5861244019,0.0006166013,2.1344968487
0.1066089421,0.4764128712,0.5798816568,0.000556902,2.1663881676
0.1076536594,0.4764128712,0.5737704918,0.0004958297,2.198182181
0.1087088462,0.4764128712,0.5677867903,0.0004333909,2.2298731571
0.1097746478,0.4764128712,0.5619266055,0.0003695926,2.2614559098
0.1108512019,0.4764128712,0.5561861521,0.0003044425,2.2929257741
0.1119386389,0.4764128712,0.5505617978,0.0002379491,2.3242785821
0.1130370819,0.4764128712,0.5450500556,0.0001701213,2.3555106393
0.1141466468,0.4764128712,0.5396475771,0.0001009683,2.3866187015
0.1152674423,0.4764128712,0.534351145,3.05e-05,2.417599953
0.1163995701,0.4764128712,0.5291576674,-4.12736e-05,2.4484519841
0.117543125,0.4764128712,0.5240641711,-0.0001143421,2.4791727705
0.118698195,0.4764128712,0.5190677966,-0.0001886948,2.5097606523
0.1198648613,0.4764128712,0.5141657922,-0.0002643211,2.5402143142
0.121043199,0.4764128712,0.5093555094,-0.00034121,2.5705327656
0.1222332765,0.4764128712,0.5046343975,-0.0004193503,2.600715322
0.1234351563,0.4764128712,0.5,-0.0004987311,2.6307615862
0.0758427314,0.4850516031,0.9090909091,0.0019356607,1.1350862123
0.0766427304,0.4850516031,0.8941605839,0.0019044404,1.1605567524
0.0774473292,0.4850516031,0.8797127469,0.0018745003,1.1869639608
0.0782563713,0.4850516031,0.8657243816,0.0018453767,1.214182139
0.0790697924,0.4850516031,0.852173913,0.0018166993,1.242108325
0.0798875999,0.4850516031,0.8390410959,0.0017881681,1.2706564585
0.0807098581,0.4850516031,0.826306914,0.0017595366,1.2997533292
0.081536676,0.4850516031,0.8139534884,0.0017306001,1.3293356952
0.0823681986,0.4850516031,0.8019639935,0.0017011869,1.3593481912
0.0832045991,0.4850516031,0.7903225806,0.0016711522,1.3897417837
0.0840460736,0.4850516031,0.7790143084,0.0016403728,1.4204726112
0.0848928361,0.4850516031,0.7680250784,0.0016087432,1.4515011018
0.0857451144,0.4850516031,0.7573415765,0.0015761734,1.4827912928
0.0866031472,0.4850516031,0.7469512195,0.0015425854,1.514310301
0.0874671809,0.4850516031,0.7368421053,0.0015079125,1.5460279044
0.0883374676,0.4850516031,0.7270029674,0.0014720969,1.5779162098
0.0892142633,0.4850516031,0.7174231332,0.0014350888,1.6099493858
0.0900978255,0.4850516031,0.7080924855,0.0013968454,1.6421034454
0.0909884124,0.4850516031,0.6990014265,0.00135733,1.6743560685
0.0918862814,0.4850516031,0.6901408451,0.0013165112,1.7066864549
0.092791688,0.4850516031,0.6815020862,0.0012743624,1.7390752011
0.0937048847,0.4850516031,0.6730769231,0.0012308612,1.771504197
0.0946261204,0.4850516031,0.6648575305,0.0011859889,1.8039565368
0.0955556397,0.4850516031,0.6568364611,0.0011397303,1.8364164429
0.096493682,0.4850516031,0.6490066225,0.0010920731,1.8688691987
0.0974404812,0.4850516031,0.6413612565,0.0010430078,1.9013010902
0.0983962651,0.4850516031,0.6338939198,0.0009925272,1.9336993526
0.099361255,0.4850516031,0.6265984655,0.0009406266,1.9660521231
0.1003356655,0.4850516031,0.6194690265,0.0008873031,1.9983483972
0.1013197042,0.4850516031,0.6125,0.0008325555,2.0305779883
