H,h,target,v
0.0953512685,-0.1621390597,0.0186088851,0.1894921153
0.0962862308,-0.1356523549,0.018933691,0.1977902999
0.0972303213,-0.1106946326,0.0192581133,0.206111154
0.0981837738,-0.0871386348,0.0195820249,0.214447362
0.0991468151,-0.0648708517,0.0199053083,0.2227919418
0.1001196647,-0.0437897146,0.0202278547,0.2311382383
0.1011025345,-0.0238040654,0.020549564,0.2394799164
0.1020956286,-0.0048318565,0.0208703444,0.2478109548
0.1030991429,0.0132009606,0.0211901114,0.2561256385
0.1041132652,0.0303613872,0.0215087883,0.2644185519
0.1051381751,0.046710197,0.0218263054,0.2726845713
0.1061740436,0.0623026438,0.0221425996,0.2809188578
0.1072210337,0.0771890753,0.0224576143,0.2891168496
0.1082792998,0.0914154663,0.0227712989,0.2972742542
0.1093489879,0.1050238844,0.0230836087,0.3053870411
0.1104302357,0.1180528969,0.0233945046,0.3134514334
0.1115231729,0.1305379282,0.0237039527,0.3214639004
0.1126279208,0.1425115746,0.0240119239,0.3294211493
0.1137445927,0.1540038812,0.0243183939,0.3373201177
0.1148732942,0.1650425877,0.024623343,0.345157965
0.1160141229,0.1756533458,0.0249267556,0.3529320649
0.1171671691,0.1858599125,0.0252286198,0.3606399975
0.1183325154,0.1956843227,0.0255289278,0.3682795411
0.1195102373,0.2051470424,0.0258276751,0.3758486645
0.1207004031,0.2142671069,0.0261248605,0.3833455194
0.1219030746,0.2230622438,0.0264204858,0.3907684324
0.1231183065,0.2315489836,0.0267145556,0.3981158978
